,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,25,28,Mn,0, ,0.0, , ,3.5,1,3.7E+6, ,4,Y,116760626105990.4,12622770389836.8,EC,100, , , , , , , , , , , , ,2021-06-10
1,1,25,28,Mn,1, ,377.89,0.07, ,2.5,1,117, ,6,ps,0.000000000117,0.000000000006, , , , , , , , , , ,3.3, , , ,2021-06-10
2,2,25,28,Mn,2, ,1289.83,0.11, ,1.5,1,0.55, ,4,ps,0.00000000000055,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
3,3,25,28,Mn,3, ,1441.15,0.1, ,5.5,1,0.60, ,8,ps,0.0000000000006,0.00000000000008, , , , , , , , , , , , , , ,2021-06-10
4,4,25,28,Mn,4, ,1620.12,0.1, ,4.5,1,0.48, ,6,ps,0.00000000000048,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
5,5,25,28,Mn,5, ,2273.9,0.13, ,2.5,2,0.25, ,5,ps,0.00000000000025,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
6,6,25,28,Mn,6, ,2407.03,0.14, ,1.5,2,0.11, ,4,ps,0.00000000000011,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
7,7,25,28,Mn,7, ,2448.1,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
8,8,25,28,Mn,8, ,2562.99,0.13, ,6.5,1,10.7, ,13,ps,0.0000000000107,0.0000000000013, , , , , , , , , , , , , , ,2021-06-10
9,9,25,28,Mn,9, ,2573.1,0.17, ,3.5,2,0.06, ,2,ps,0.00000000000006,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
10,10,25,28,Mn,10, ,2671.17,0.2, ,0.5,1,21, ,+17-10,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
11,11,25,28,Mn,11, ,2686.16,0.15, ,3.5,3,0.05, ,+4-2,ps,0.00000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,12,25,28,Mn,12, ,2693.29,0.2, ,7.5,1,2.7, ,4,ps,0.0000000000027,0.0000000000004, , , , , , , , , , , , , , ,2021-06-10
13,13,25,28,Mn,13, ,2697.71,0.18, ,5.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,25,28,Mn,14, ,2706.92,0.22, ,0.5,1,0.8, ,3,ps,0.0000000000008,0.0000000000003, , , , , , , , , , , , , , ,2021-06-10
15,15,25,28,Mn,15, ,2761.0,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
