,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,79,116,Au,0.0, ,1.5, ,186.01,6,d,16071264,5184,EC,100, , , , , , , , , , , , 
2,2,2,79,116,Au,61.434,0.024,0.5, ,3.0,2,ns,0.000000003,0.0000000002, , , , , , , , , , , , , , 
3,3,3,79,116,Au,241.55,0.04,1.5,LT,30, ,ps,0.00000000003, , , , , , , , , , , , , , , 
4,4,4,79,116,Au,261.79,0.03,2.5, ,54,10,ps,0.000000000054,0.00000000001, , , , , , , , , , , , , , 
5,5,5,79,116,Au,318.58,0.04,5.5, ,30.5,2,s,30.5,0.2,IT,100, , , , , , , , , , , , 
6,6,6,79,116,Au,439.53,0.09,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,79,116,Au,525.64,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,79,116,Au,549.38,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,79,116,Au,706.48,0.06,7.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,79,116,Au,778.22,0.19,0.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,79,116,Au,818.52,0.19,4.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,79,116,Au,841.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,79,116,Au,841.23,0.04,1.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,79,116,Au,878.85,0.05,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,79,116,Au,894.15,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,79,116,Au,946.82,0.16,0.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,79,116,Au,955.08,0.15,4.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,79,116,Au,1068.0,0.11,4.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,79,116,Au,1082.95,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,79,116,Au,1106.0,4,2.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,79,116,Au,1110.76,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,79,116,Au,1172.44,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,79,116,Au,1250.96,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,79,116,Au,1280.51,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,79,116,Au,1324.64,0.2,2.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,79,116,Au,1335.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,79,116,Au,1346.19,0.06,5.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,79,116,Au,1353.61,0.24,1.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,79,116,Au,1365.8,0.7,8.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,79,116,Au,1394.0,4,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,79,116,Au,1396.63,0.14,5.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,79,116,Au,1404.6,0.06,7.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,79,116,Au,1406.17,0.15,6.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,79,116,Au,1424.8,0.6,9.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,79,116,Au,1433.0,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,79,116,Au,1443.17,0.25,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,79,116,Au,1487.0,0.12,5.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,79,116,Au,1490.2,0.7,6.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,79,116,Au,1503.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,79,116,Au,1559.59,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,79,116,Au,1585.0,4,3.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,79,116,Au,1605.57,0.14,7.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,79,116,Au,1781.0,4,3.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,79,116,Au,1813.1,0.5,10.5, ,8.04,28,ns,0.00000000804,0.00000000028, , , , , , , , , , , , , , 
45,45,45,79,116,Au,1979.49,0.2,12.5, ,3.5,8,ns,0.0000000035,0.0000000008, , , , , , , , , , , , , , 
46,46,46,79,116,Au,1983.0,4,5.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,79,116,Au,2021.5,0.6,12.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,79,116,Au,2126.2,0.6,13.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,79,116,Au,2240.5,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,79,116,Au,2244.4,0.6,11.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,79,116,Au,2294.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,79,116,Au,2347.5,0.8,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,79,116,Au,2350.0,4,6.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,79,116,Au,2418.2,0.5,14.5,AP,69, ,ns,0.000000069, , , , , , , , , , , , , , , 
55,55,55,79,116,Au,2461.3,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,79,116,Au,2460.84, ,15.5, ,12.89,21,us,0.00001289,0.00000021, , , , , , , , , , , , , , 
57,57,57,79,116,Au,2526.6,0.6,13.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,79,116,Au,2792.0,0.7,16.5, , , , , , , , , , , , , , , , , , , , 
